id,description,name
648482b8da25185ac94a31c8,L'Observatoire Economique et Social de la Protection Animale (OESPA) est le premier observatoire dédié aux données de la protection animale.,OBSERVATOIRE ECONOMIQUE ET SOCIAL DE LA PROTECTION ANIMALE
648336228e6dffec0910d26d,Commune de Salignac de Mirambeau,Mairie de Salignac de Mirambeau
6482d0a6c53f9d3b7188e79c,"Créée en janvier 2017, Saint-Marcellin Vercors Isère Communauté regroupe aujourd’hui 47 communes.

Pour une superficie de 896 km² elle compte un peu plus de 45 000 habitants.
",Saint-Marcellin Vercors Isère Communauté
6481ef18ddc9b4cbba7fff7a,Hôpital Saint Camille,Hôpital Saint Camille
6481e99457a519cb4c9b5c69,"**Bureau d’étude et de recherche en transport, mobilité et accessibilité.**

Mobhilis met depuis près de 25 ans au service des collectivités publiques et des organismes publics ou privés son expertise dans l’organisation de la mobilité. Notre bureau d’études et de recherche est spécialiste des Petites et Moyennes Collectivités (PMC) (territoires de l’ordre de 150 000 habitants) : agglomérations, milieux péri-urbains et ruraux. Nous intervenons sur l’ensemble du territoire national : métropole et DROM-COM.

**Nos services**

- _Transport :_ accompagnement descollectivités dans la création et l’optimisation des offres de transports collectifs sur leur territoire
- _Mobilité :_ co-construction des projets de mobilité pour tendre vers une société plus inclusive, sobre et efficiente
- _Accessibilité :_ expertise dans l’accessibilité des aménagements publics et la sécurité des arrêts de transport collectifs et scolaires
- _Formations_ : accompagnement sur l’ensemble de ses domaines de compétence à travers des formations prédéfinies et modules spécifiques

**Informations et contact**

22, Avenue de la Gare – 35600 REDON
+33 (0)2 99 726 705
[https://mobhilis.fr/](https://mobhilis.fr/)",Mobhilis
6481e3f7959723cf9f8bc98a,juridiction d'appel de l'ordre judiciaire,Cour d'appel de Metz
647f347fa102f73f386ca57d,Commune de Donzère (26),Commune de Donzère
647f2f5cde170f6baf32a1a3,"Presse-citron est le site de référence sur l'actu du digital, des nouvelles technologies, du mobile et des réseaux sociaux.",presse-citron.net
647f2cd231787158d2eb470d,Points de charges pour véhicules électriques,MABLELEC E-CARPLUG
647f2b2f28c35482aeb9fc75,BORNES DE CHARGES POUR véhicules électriques ,MABLELEC E-CARPLUG POINTS DE CHARGE
647f1e295021d9b17af386e1,Réseau de recharge pour véhicule électrique ,Charge-in
647ee27ad9daca8b6c45c509,Collectivité territoriale de Vendée,COMMUNE DE LA GAUBRETIERE
647de20febc215cd428bfcda,Ville de Perpignan,Mairie de Perpignan
647dcf27d140cbea0421e566,Etablissement public dont la compétence est la mise en oeuvre de la Gestion des Milieux Aquatiques et la Prévention des Inondations pour le compte de 4 EPCI sur le territoire des Basses Vallées Angevines et de la Romme. ,Syndicat Mixte des Basses Vallées Angevines et de la Romme
647dcbf48f7b8abd51dd29c4,"Le Groupe Bellamy, implanté en Franche-Comté depuis de nombreuses années a toujours voulu répondre au mieux aux exigences et attentes de sa clientèle.
C'est pour cela que nous sommes ravis de vous présenter **_START'N MOVE_**.
Dernière branche du groupe, **_START'N MOVE_** spécialisée dans le développement de cette nouvelle forme de mobilité qui est **l'électrique**, a su s'entourer de professionnels qualifiés IRVE, travaillant avec du matériel de qualité nous serons à vos côtés pour vous conseiller, accompagner dans vos démarches et dans l'installation de vos bornes de recharge.
Alors chers clients que vous soyez un particulier, une entreprise, une commune, un camping ou autres, START'N MOVE est là ",START'N MOVE
647db5fa3c1da23c38e813f3,Spécialité NSI au lycée Dumont d'Urville Laplace de CAEN,Dumont NSI
647a14f3f150e7b0c9e8883c,"Syndicat Intercommunal à Vocations Multiples en charge de l'assainissement sur les communes de Thil et Villerupt (54), Audun-le-Tiche, Rédange et Russange (57).
Le SIVOM de l'Alzette collecte les eaux usées d'Audun, Rédange, Russange et Thil, et assure leur transfert et leur traitement à la station d'épuration d'Audun-le-Tiche. Il est assure l'entretien des réseaux pluviaux pour le compte de ses communes. Il a uniquement la compétence transfert et traitement pour les eaux usées de Villerupt.
Le SIVOM de l'Alzette a également la compétence assainissement non collectif sur ces communes.
",SIVOM de l'Alzette
64799ea31d37b9449adf5f19,SPL SUD PLAISANCE,SPL SUD PLAISANCE
6478cec3695540e94a63ca72,Démocratisation du droit français par la technologie.,Ordalie Technologies
6478443fb5495b2cd1385eaa,"Le Syndicat d'Energie Vauclusien exerce la compétence d'autorité organisatrice du service public de distribution d'énergie électrique dans le Vaucluse pour ses adhérents. Au travers de cette compétence, le syndicat effectue différentes missions telles que le contrôle des activités du concessionnaire et la réalisation de travaux d'électrification sur le patrimoine de la concession. Le SEV s'est positionné comme chef de file du déploiement de bornes de recharge pour véhicule électrique et hybride en Vaucluse et a sollicité les aides mobilisables auprès de l'ADEME au titre du Programme d'investissements d'Avenir, ainsi qu'auprès de la Région sud.",Syndicat d'énergie vauclusien
64777e85be49bb2b94a9e3dd,"L’ADEUS, l’Agence d’urbanisme de Strasbourg Rhin Supérieur, intervient sur l’ensemble de l’aire métropolitaine strasbourgeoise et transfrontalière qui correspond au bassin de vie bas-rhinois et de l’Ortenau en Allemagne. Elle intervient également de façon à faire émerger les liens entre l’ensemble des territoires qui composent cette aire métropolitaine.

Les intercommunalités bas-rhinoises et plus largement alsaciennes, mais aussi de Saint-Dié-des-Vosges, à l’ouest, de Karlsruhe, Offenbourg et Fribourg, du côté allemand, ou encore de Mulhouse dans le sud de l’Alsace, et de Bâle, sa voisine suisse, évoluent en interaction avec l’Eurométropole de Strasbourg. Les réalités territoriales de la métropole et les interactions qu’elle a avec les autres territoires sont ainsi mieux prises en compte.",Agence d’urbanisme de Strasbourg Rhin Supérieur
647713f185f1a86e58b4e57c,"Bienvenue!

Retrouvez vos données Boamp 2015-2023 désimbriquées, étiquetées et prêtes à l'emploi.
AuFilDuBoamp a pour but de faire gagner du temps aux data analystes, aux juristes, aux centres de formation ou à toute autre personne désireuse de se lancer dans l'analyse des données de marchés publics inscrites au BOAMP sans passer par une fastidieuse mise à plat du tableau original.

Si vous ne savez pas par où commencer, essayez la Table AuFilDuBoamp PANORAMA, elle pourrait vous convenir
► https://www.data.gouv.fr/fr/datasets/table-aufilduboamp-a-00-panorama-2023-1-1-12-6-csv-excel/

NB/ Cet espace est en cours d'implémentation. Plus d'infos sur notre site https://www.aufilduboamp.com

Source des données originales ► https://boamp-datadila.opendatasoft.com/explore/dataset/boamp/table",AuFilDuBoamp.com
64770685504b57664bc88663,Entreprise immatriculée en France et louant des véhicules à ses filiales Françaises,JOHNSON & JOHNSON  FINANCIAL SERVICES GMBH
6476179a91f83934a8321ab0,"multi contribue à développer des communs numériques et des services associés, en regroupant une communauté de professionnel·le·s oeuvrant pour un numérique d’intérêt général. ",multi
6475f1a8af81f16232409d36,Les données récoltées lors du programme européen ODALA sur la ville de Saint-Quentin,Mairie de Saint-Quentin
6475e6ad7f89cd8a40d8622e,Entreprise de courtages immobilier et en assurances,Empruntis
64720a39e1e34100bd938d7d,Création de sites WordPress sur Toulon et ses alentours. Optimisation de la vitesse et du référencement des sites WordPress.,OptimiPress
6471e628463203ef61eae7a9,"Assistance informatique à domicile pour les particuliers parisiens.
Aide et [dépannage informatique](https://informatique-paris.net) à domicile.",Ponsonnaille
6470cd67413695a0c5052631,Votre assistant mobilité !,Neo
646f625d5a9f3eb11b7ae7b7,Ma Trajectoire Artificialisation (anciennement SPARTE) accompagne les différents échelons de l'administration française dans la mise en oeuvre de la loi ZAN en leur proposant plusieurs outils dont un portrait fidèle de l'artificialisation de leur territoire ainsi qu'un simulateur de trajectoire pour les futures années.,Mon diagnostic artificialisation
646f30819d69e9851c49403b,"Syndicat Intercommunal d’intérêt Scolaire de Buhy, la Chapelle-en-Vexin et Montreuil-sur-Epte","Syndicat Intercommunal d'Intérèt Scolaire de Buhy, la Chapelle-en-Vexin et Montreuil-sur-Epte"
646f2fd6c6e5a7eb59f99b41,"Le Syndicat Départemental d’Energies de la Haute-Loire (SDE43), créé en 1948, fédère les 257 communes et 10 des 11 établissements publics de coopération intercommunale à fiscalité propre de la Haute-Loire couvrant ainsi 100% du territoire altiligérien. Autorité Organisatrice de la Distribution publique de l’Électricité, propriétaire du réseau public d’électricité basse et moyenne tension, le SDE43 agit, au quotidien, en faveur d’une meilleure qualité du service public dans le secteur de la distribution de l’énergie. Son expertise et ses financements participent activement au développement des réseaux de distribution publique de l’électricité au service des communes et des usagers. Le SDE43 assure également la maitrise d’ouvrage des travaux d’extension, de renouvellement et d’optimisation de l’éclairage public au bénéfice de 255 de ses communes adhérentes qui lui en ont transféré la compétence. Il accompagne en outre 184 d’entre elles pour la maintenance et l’entretien de leur réseau d’éclairage public.",SYNDICAT DEPARTEMENTAL D'ENERGIE DE LA HAUTE-LOIRE
646f2e8458a4d5085bc33451,Syndicat Intercommunal d’intérêt Scolaire,"Syndicat Intercommunal d'Intérèt Scolaire de Buhy, la Chapelle-en-Vexin et Montreuil-sur-Epte"
646e1bf29a1d186ce3d0a6dd,Société publique locale ayant pour objet social l'aménagement et le tourisme sur le territoire de ses actionnaires,SPL Destination les Sables d'Olonne
646ddde91e2c0cf5e84d820f,ETABLISSEMENT PUBLIC,MAIRIE DE VELLEVANS
646dbc569dea54e82df5f9b7,"Saint-Dizier est une commune française située dans le département de la Haute-Marne dans la région Grand Est. À mi-chemin entre Paris et Strasbourg sur la RN 4, Saint-Dizier est située à 15 km du lac du Der, l’un des plus grands lacs artificiels d’Europe.

Ses habitants sont appelés les Bragards.",Commune de Saint-Dizier
